Road_Name,Road_Type,Segment_Index,Start_Lat,Start_Lon,End_Lat,End_Lon,Length_Meters,Dist_to_Intersection_m,No_of_Lanes,Speed_Limit_kmh,Road_Surface
Unknown,tertiary,24,8.253964,80.461884,8.253705,80.463605,200.0,4681.43,2,50,asphalt
Unknown,tertiary,25,8.253705,80.463605,8.253588,80.465394,200.0,4515.06,2,50,asphalt
Unknown,tertiary,26,8.253588,80.465394,8.253328,80.466801,159.13,4370.99,2,50,asphalt
Outer Circular Road (Wata Wandana Road),secondary,1,8.368904,80.387864,8.370636,80.388152,200.0,102.99,2,50,asphalt
Outer Circular Road (Wata Wandana Road),secondary,2,8.370636,80.388152,8.371267,80.389767,200.0,264.29,2,50,asphalt
Outer Circular Road (Wata Wandana Road),secondary,3,8.371267,80.389767,8.370932,80.391535,200.0,400.51,2,50,asphalt
Outer Circular Road (Wata Wandana Road),secondary,4,8.370932,80.391535,8.370774,80.391811,35.19,477.0,2,50,asphalt
Unknown,trunk,1,8.368798,80.543546,8.368962,80.544037,57.05,3683.84,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.372362,80.553962,8.372399,80.55407,12.58,4874.19,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.372399,80.55407,8.372971,80.555794,200.0,4980.48,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,2,8.372971,80.555794,8.373543,80.557517,200.0,5180.48,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,3,8.373543,80.557517,8.373578,80.55762,11.96,5286.46,2,50,asphalt
Kurunegala Road,primary,1,8.327422,80.388232,8.328743,80.389379,200.0,823.12,2,50,asphalt
Kurunegala Road,primary,2,8.328743,80.389379,8.330426,80.390006,200.0,626.11,2,50,asphalt
Kurunegala Road,primary,3,8.330426,80.390006,8.330485,80.390059,8.77,526.63,2,50,asphalt
Kurunegala Road,primary,1,8.330485,80.390059,8.331895,80.391172,200.0,423.94,2,50,asphalt
Kurunegala Road,primary,2,8.331895,80.391172,8.333403,80.392175,200.0,224.28,2,50,asphalt
Kurunegala Road,primary,3,8.333403,80.392175,8.334323,80.392824,124.34,62.14,2,50,asphalt
Unknown,primary,1,8.34469,80.391691,8.34469,80.391691,45.62,104.8,2,50,asphalt
Old Puttalam Road,primary,1,8.34476,80.39198,8.344683,80.391769,24.78,94.17,2,50,asphalt
Old Trincomalee Road,secondary,1,8.355479,80.415979,8.355659,80.416519,62.76,31.43,2,50,asphalt
Anuradhapura Road,trunk,1,8.355725,80.416834,8.355883,80.41762,88.28,44.09,2,50,asphalt
Old Puttalam Road,primary,1,8.327259,80.360514,8.3276,80.361067,72.42,133.74,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),trunk,1,8.34144,80.411714,8.341071,80.411665,41.16,41.19,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),trunk,1,8.341071,80.411665,8.339264,80.411631,200.0,161.49,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),trunk,2,8.339264,80.411631,8.337463,80.411512,200.0,345.77,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),trunk,3,8.337463,80.411512,8.335693,80.41115,200.0,146.88,2,50,asphalt
Jayanthi Mawatha,primary,1,8.342206,80.409344,8.340718,80.408373,200.0,121.17,2,50,asphalt
Jayanthi Mawatha,primary,2,8.340718,80.408373,8.339259,80.40731,200.0,317.39,2,50,asphalt
Jayanthi Mawatha,primary,3,8.339259,80.40731,8.337583,80.406628,200.0,187.12,2,50,asphalt
Jayanthi Mawatha,primary,4,8.337583,80.406628,8.336848,80.406344,87.14,43.57,2,50,asphalt
Anagarika Dharmapala Mawatha,primary,1,8.33655,80.414581,8.338342,80.414821,200.0,412.36,2,50,asphalt
Anagarika Dharmapala Mawatha,primary,2,8.338342,80.414821,8.340149,80.414913,200.0,434.0,2,50,asphalt
Anagarika Dharmapala Mawatha,primary,3,8.340149,80.414913,8.341174,80.414997,113.64,370.26,2,50,asphalt
Anagarika Dharmapala Mawatha,primary,1,8.336243,80.414532,8.33655,80.414581,34.35,295.46,2,50,asphalt
Unknown,tertiary,1,8.438624,80.398566,8.437363,80.399863,200.0,7383.85,2,50,asphalt
Unknown,tertiary,2,8.437363,80.399863,8.436114,80.401016,200.0,7242.24,2,50,asphalt
Unknown,tertiary,3,8.436114,80.401016,8.434323,80.4009,200.0,7074.55,2,50,asphalt
Unknown,tertiary,4,8.434323,80.4009,8.432557,80.401282,200.0,6877.19,2,50,asphalt
Unknown,tertiary,5,8.432557,80.401282,8.430794,80.401683,200.0,6682.64,2,50,asphalt
Unknown,tertiary,6,8.430794,80.401683,8.42908,80.402249,200.0,6490.76,2,50,asphalt
Unknown,tertiary,7,8.42908,80.402249,8.427325,80.402398,200.0,6302.53,2,50,asphalt
Unknown,tertiary,8,8.427325,80.402398,8.425534,80.402525,200.0,6104.98,2,50,asphalt
Unknown,tertiary,9,8.425534,80.402525,8.423821,80.402962,200.0,5916.23,2,50,asphalt
Unknown,tertiary,10,8.423821,80.402962,8.422015,80.403051,200.0,5720.46,2,50,asphalt
Unknown,tertiary,11,8.422015,80.403051,8.421537,80.404231,200.0,5570.51,2,50,asphalt
Unknown,tertiary,12,8.421537,80.404231,8.422129,80.405912,200.0,5616.31,2,50,asphalt
Unknown,tertiary,13,8.422129,80.405912,8.423006,80.407372,200.0,5726.43,2,50,asphalt
Unknown,tertiary,14,8.423006,80.407372,8.421992,80.408794,200.0,5716.59,2,50,asphalt
Unknown,tertiary,15,8.421992,80.408794,8.42274,80.410304,200.0,5723.85,2,50,asphalt
Unknown,tertiary,16,8.42274,80.410304,8.423909,80.41169,200.0,5873.35,2,50,asphalt
Unknown,tertiary,17,8.423909,80.41169,8.424623,80.413184,200.0,6025.78,2,50,asphalt
Unknown,tertiary,18,8.424623,80.413184,8.42384,80.41482,200.0,6044.95,2,50,asphalt
Unknown,tertiary,19,8.42384,80.41482,8.422154,80.415294,200.0,5949.77,2,50,asphalt
Unknown,tertiary,20,8.422154,80.415294,8.420439,80.415202,200.0,5770.25,2,50,asphalt
Unknown,tertiary,21,8.420439,80.415202,8.419014,80.415141,200.0,5583.35,2,50,asphalt
Unknown,tertiary,22,8.419014,80.415141,8.418628,80.416888,200.0,5540.23,2,50,asphalt
Unknown,tertiary,23,8.418628,80.416888,8.417421,80.418223,200.0,5508.0,2,50,asphalt
Unknown,tertiary,24,8.417421,80.418223,8.416557,80.419651,200.0,5431.23,2,50,asphalt
Unknown,tertiary,25,8.416557,80.419651,8.415302,80.419641,200.0,5399.5,2,50,asphalt
Unknown,tertiary,26,8.415302,80.419641,8.413573,80.419209,200.0,5208.63,2,50,asphalt
Unknown,tertiary,27,8.413573,80.419209,8.411799,80.419184,200.0,5027.26,2,50,asphalt
Unknown,tertiary,28,8.411799,80.419184,8.41004,80.41876,200.0,4835.67,2,50,asphalt
Unknown,tertiary,29,8.41004,80.41876,8.408297,80.418277,200.0,4638.83,2,50,asphalt
Unknown,tertiary,30,8.408297,80.418277,8.406572,80.41778,200.0,4442.75,2,50,asphalt
Unknown,tertiary,31,8.406572,80.41778,8.405018,80.41688,200.0,4246.21,2,50,asphalt
Unknown,tertiary,32,8.405018,80.41688,8.403417,80.417243,200.0,4062.35,2,50,asphalt
Unknown,tertiary,33,8.403417,80.417243,8.402433,80.418755,200.0,4001.26,2,50,asphalt
Unknown,tertiary,34,8.402433,80.418755,8.401384,80.420235,200.0,3983.72,2,50,asphalt
Unknown,tertiary,35,8.401384,80.420235,8.399965,80.421324,200.0,3953.41,2,50,asphalt
Unknown,tertiary,36,8.399965,80.421324,8.398593,80.421438,200.0,3872.62,2,50,asphalt
Unknown,tertiary,37,8.398593,80.421438,8.39726,80.420316,200.0,3705.92,2,50,asphalt
Unknown,tertiary,38,8.39726,80.420316,8.395549,80.420808,200.0,3544.65,2,50,asphalt
Unknown,tertiary,39,8.395549,80.420808,8.393911,80.421525,200.0,3457.83,2,50,asphalt
Unknown,tertiary,40,8.393911,80.421525,8.392103,80.42157,200.0,3340.56,2,50,asphalt
Unknown,tertiary,41,8.392103,80.42157,8.390448,80.421863,186.95,3221.05,2,50,asphalt
Unknown,tertiary,1,8.318613,80.455783,8.317153,80.456786,200.0,1595.47,2,50,asphalt
Unknown,tertiary,2,8.317153,80.456786,8.315808,80.457973,200.0,1551.48,2,50,asphalt
Unknown,tertiary,3,8.315808,80.457973,8.31406,80.458435,200.0,1475.29,2,50,asphalt
Unknown,tertiary,4,8.31406,80.458435,8.312308,80.458877,200.0,1379.05,2,50,asphalt
Unknown,tertiary,5,8.312308,80.458877,8.310542,80.459257,200.0,1310.24,2,50,asphalt
Unknown,tertiary,6,8.310542,80.459257,8.308921,80.459942,200.0,1272.44,2,50,asphalt
Unknown,tertiary,7,8.308921,80.459942,8.307123,80.45999,200.0,1263.62,2,50,asphalt
Unknown,tertiary,8,8.307123,80.45999,8.307065,80.459986,6.45,1241.22,2,50,asphalt
Mihintale Road,trunk,1,8.355966,80.41827,8.35625,80.420064,200.0,100.02,2,50,asphalt
Mihintale Road,trunk,2,8.35625,80.420064,8.356507,80.421862,200.0,300.0,2,50,asphalt
Mihintale Road,trunk,3,8.356507,80.421862,8.355806,80.423463,200.0,489.48,2,50,asphalt
Mihintale Road,trunk,4,8.355806,80.423463,8.355423,80.424209,92.49,613.55,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.334752,80.405246,8.3346,80.405115,22.15,272.14,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.3346,80.405115,8.33321,80.403954,200.0,224.84,2,50,asphalt
Jayanthi Mawatha,trunk,2,8.33321,80.403954,8.332315,80.403262,124.87,62.45,2,50,asphalt
Old Watawandana Road,tertiary,1,8.370979,80.399662,8.370341,80.40064,200.0,87.6,2,50,asphalt
Anula Mawatha,secondary,1,8.363463,80.395867,8.361775,80.396266,200.0,775.39,2,50,asphalt
Anula Mawatha,secondary,2,8.361775,80.396266,8.359968,80.396339,200.0,576.14,2,50,asphalt
Anula Mawatha,secondary,3,8.359968,80.396339,8.358248,80.396786,200.0,377.33,2,50,asphalt
Anula Mawatha,secondary,4,8.358248,80.396786,8.356454,80.396935,200.0,183.74,2,50,asphalt
Anula Mawatha,secondary,5,8.356454,80.396935,8.355695,80.3969,84.56,41.89,2,50,asphalt
Lenin Mawatha,tertiary,1,8.306244,80.409471,8.305761,80.408993,75.01,314.67,2,50,asphalt
Unknown,tertiary,1,8.299317,80.413225,8.299332,80.415041,200.0,1228.12,2,50,asphalt
Unknown,tertiary,2,8.299332,80.415041,8.299297,80.416857,200.0,1360.0,2,50,asphalt
Unknown,tertiary,3,8.299297,80.416857,8.299297,80.418673,200.0,1305.12,2,50,asphalt
Unknown,tertiary,4,8.299297,80.418673,8.299014,80.420462,200.0,1241.95,2,50,asphalt
Unknown,tertiary,5,8.299014,80.420462,8.29845,80.422178,200.0,1238.18,2,50,asphalt
Unknown,tertiary,6,8.29845,80.422178,8.298432,80.422223,5.38,1263.55,2,50,asphalt
Unknown,tertiary,1,8.289684,80.500529,8.289925,80.49873,200.0,1695.39,2,50,asphalt
Unknown,tertiary,2,8.289925,80.49873,8.289987,80.496927,200.0,1735.43,2,50,asphalt
Unknown,tertiary,3,8.289987,80.496927,8.290116,80.495122,200.0,1779.93,2,50,asphalt
Unknown,tertiary,4,8.290116,80.495122,8.290184,80.493307,200.0,1854.36,2,50,asphalt
Unknown,tertiary,5,8.290184,80.493307,8.289977,80.491519,200.0,1932.74,2,50,asphalt
Unknown,tertiary,6,8.289977,80.491519,8.289363,80.48984,200.0,1987.16,2,50,asphalt
Unknown,tertiary,7,8.289363,80.48984,8.288523,80.488795,147.9,1995.09,2,50,asphalt
Old Puttalam Road,primary,1,8.3276,80.361067,8.327786,80.361388,40.87,143.21,2,50,asphalt
Unknown,tertiary,1,8.253996,80.430212,8.253974,80.430258,5.7,6042.46,2,50,asphalt
Anuradhapura Road,trunk,1,8.273746,80.500205,8.272029,80.500563,200.0,98.88,2,50,asphalt
Anuradhapura Road,trunk,2,8.272029,80.500563,8.270613,80.501693,200.0,286.67,2,50,asphalt
Anuradhapura Road,trunk,3,8.270613,80.501693,8.269201,80.502828,200.0,480.96,2,50,asphalt
Anuradhapura Road,trunk,4,8.269201,80.502828,8.26779,80.503964,200.0,678.56,2,50,asphalt
Anuradhapura Road,trunk,5,8.26779,80.503964,8.266369,80.505087,200.0,877.18,2,50,asphalt
Anuradhapura Road,trunk,6,8.266369,80.505087,8.264931,80.506189,200.0,1076.62,2,50,asphalt
Anuradhapura Road,trunk,7,8.264931,80.506189,8.263484,80.50728,200.0,1276.34,2,50,asphalt
Anuradhapura Road,trunk,8,8.263484,80.50728,8.262038,80.50837,200.0,1476.16,2,50,asphalt
Anuradhapura Road,trunk,9,8.262038,80.50837,8.260596,80.509467,200.0,1675.99,2,50,asphalt
Anuradhapura Road,trunk,10,8.260596,80.509467,8.259135,80.510538,200.0,1875.91,2,50,asphalt
Anuradhapura Road,trunk,11,8.259135,80.510538,8.257681,80.511618,200.0,2075.87,2,50,asphalt
Anuradhapura Road,trunk,12,8.257681,80.511618,8.256257,80.512738,200.0,2275.71,2,50,asphalt
Anuradhapura Road,trunk,13,8.256257,80.512738,8.254842,80.513869,200.0,2475.49,2,50,asphalt
Anuradhapura Road,trunk,14,8.254842,80.513869,8.253671,80.515206,200.0,2673.66,2,50,asphalt
Anuradhapura Road,trunk,15,8.253671,80.515206,8.252558,80.516625,200.0,2861.46,2,50,asphalt
Anuradhapura Road,trunk,16,8.252558,80.516625,8.251391,80.517996,200.0,3055.51,2,50,asphalt
Anuradhapura Road,trunk,17,8.251391,80.517996,8.249979,80.519132,200.0,3253.94,2,50,asphalt
Anuradhapura Road,trunk,18,8.249979,80.519132,8.248562,80.520258,200.0,3453.92,2,50,asphalt
Anuradhapura Road,trunk,19,8.248562,80.520258,8.246837,80.520787,200.0,3647.82,2,50,asphalt
Anuradhapura Road,trunk,20,8.246837,80.520787,8.24508,80.521218,200.0,3831.88,2,50,asphalt
Anuradhapura Road,trunk,21,8.24508,80.521218,8.243326,80.521663,200.0,4017.19,2,50,asphalt
Anuradhapura Road,trunk,22,8.243326,80.521663,8.24157,80.522098,200.0,4203.73,2,50,asphalt
Anuradhapura Road,trunk,23,8.24157,80.522098,8.239832,80.522601,200.0,4392.13,2,50,asphalt
Anuradhapura Road,trunk,24,8.239832,80.522601,8.238062,80.522854,200.0,4580.75,2,50,asphalt
Anuradhapura Road,trunk,25,8.238062,80.522854,8.236253,80.522806,200.0,4751.05,2,50,asphalt
Anuradhapura Road,trunk,26,8.236253,80.522806,8.234445,80.522761,200.0,4919.68,2,50,asphalt
Anuradhapura Road,trunk,27,8.234445,80.522761,8.232636,80.52273,200.0,5091.19,2,50,asphalt
Anuradhapura Road,trunk,28,8.232636,80.52273,8.230827,80.522708,200.0,5265.24,2,50,asphalt
Anuradhapura Road,trunk,29,8.230827,80.522708,8.229018,80.522718,200.0,5442.1,2,50,asphalt
Anuradhapura Road,trunk,30,8.229018,80.522718,8.227225,80.52254,200.0,5615.37,2,50,asphalt
Anuradhapura Road,trunk,31,8.227225,80.52254,8.225418,80.522627,200.0,5793.78,2,50,asphalt
Anuradhapura Road,trunk,32,8.225418,80.522627,8.223611,80.522702,200.0,5978.45,2,50,asphalt
Anuradhapura Road,trunk,33,8.223611,80.522702,8.222268,80.522596,149.03,6136.51,2,50,asphalt
Kandy-Jaffna Road,trunk,1,8.357164,80.512059,8.358223,80.511799,121.51,60.7,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.358374,80.511421,8.357953,80.509655,200.0,100.03,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,2,8.357953,80.509655,8.357807,80.50786,200.0,299.28,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,3,8.357807,80.50786,8.35801,80.506056,200.0,494.39,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,4,8.35801,80.506056,8.35824,80.504283,200.0,688.03,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,5,8.35824,80.504283,8.357991,80.502484,200.0,552.41,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,6,8.357991,80.502484,8.357645,80.500701,200.0,352.84,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,7,8.357645,80.500701,8.357489,80.4989,200.0,154.32,2,50,asphalt
Sri Maha Bodhi Circular Road,tertiary,1,8.344005,80.398411,8.344041,80.396599,199.59,99.81,2,50,asphalt
Bandaranaike Mawatha,primary,1,8.334492,80.39764,8.334589,80.397008,70.43,35.25,2,50,asphalt
Unknown,tertiary,1,8.320281,80.496802,8.322089,80.496745,200.0,3007.62,2,50,asphalt
Unknown,tertiary,2,8.322089,80.496745,8.322881,80.497806,185.85,3116.49,2,50,asphalt
Unknown,tertiary,1,8.40802,80.476745,8.406343,80.476555,200.0,5946.32,2,50,asphalt
Unknown,tertiary,2,8.406343,80.476555,8.405844,80.476565,55.17,5840.55,2,50,asphalt
Unknown,tertiary,1,8.390423,80.421953,8.38975,80.423527,200.0,3220.18,2,50,asphalt
Unknown,tertiary,2,8.38975,80.423527,8.389152,80.425241,200.0,3312.2,2,50,asphalt
Unknown,tertiary,3,8.389152,80.425241,8.387817,80.426331,200.0,3367.27,2,50,asphalt
Unknown,tertiary,4,8.387817,80.426331,8.386782,80.427753,200.0,3429.55,2,50,asphalt
Unknown,tertiary,5,8.386782,80.427753,8.384993,80.427885,200.0,3417.86,2,50,asphalt
Unknown,tertiary,6,8.384993,80.427885,8.383292,80.428502,200.0,3301.08,2,50,asphalt
Unknown,tertiary,7,8.383292,80.428502,8.382406,80.428867,105.88,3185.46,2,50,asphalt
Unknown,tertiary,1,8.390448,80.421863,8.390423,80.421953,10.29,3171.47,2,50,asphalt
Jaffna Road,trunk,1,8.35613,80.416829,8.357872,80.417321,200.0,100.03,2,50,asphalt
Jaffna Road,trunk,2,8.357872,80.417321,8.359613,80.417812,200.0,300.03,2,50,asphalt
Jaffna Road,trunk,3,8.359613,80.417812,8.361348,80.418324,200.0,499.6,2,50,asphalt
Jaffna Road,trunk,4,8.361348,80.418324,8.363072,80.418875,200.0,691.24,2,50,asphalt
Jaffna Road,trunk,5,8.363072,80.418875,8.364797,80.419422,200.0,886.19,2,50,asphalt
Jaffna Road,trunk,6,8.364797,80.419422,8.365024,80.419493,26.25,997.42,2,50,asphalt
Jaffna Road,trunk,1,8.365024,80.419493,8.365085,80.419512,7.13,1013.87,2,50,asphalt
Unknown,tertiary,1,8.279156,80.418424,8.279204,80.418004,46.52,3417.52,2,50,asphalt
Unknown,tertiary,1,8.279204,80.418004,8.278743,80.416813,141.83,3405.66,2,50,asphalt
Puttalam Road,trunk,1,8.321324,80.380254,8.320998,80.381265,117.0,58.49,2,50,asphalt
Puttalam Road,trunk,1,8.327016,80.362336,8.327192,80.360561,200.0,99.41,2,50,asphalt
Puttalam Road,trunk,2,8.327192,80.360561,8.326774,80.359768,99.61,49.2,2,50,asphalt
Puttalam Road,trunk,1,8.327016,80.362336,8.326556,80.364093,200.0,100.02,2,50,asphalt
Puttalam Road,trunk,2,8.326556,80.364093,8.326086,80.365847,200.0,300.01,2,50,asphalt
Puttalam Road,trunk,3,8.326086,80.365847,8.32563,80.367604,200.0,499.99,2,50,asphalt
Puttalam Road,trunk,4,8.32563,80.367604,8.325466,80.368213,69.48,634.73,2,50,asphalt
Puttalam Road,trunk,1,8.325394,80.368479,8.325347,80.368655,20.14,709.82,2,50,asphalt
Puttalam Road,trunk,1,8.325466,80.368213,8.325394,80.368479,30.28,684.61,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.299877,80.298457,8.300646,80.3001,200.0,7277.61,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,2,8.300646,80.3001,8.301428,80.301737,200.0,7077.7,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,3,8.301428,80.301737,8.302205,80.303377,200.0,6877.84,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,4,8.302205,80.303377,8.302258,80.303489,13.65,6771.07,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.302258,80.303489,8.302874,80.304789,158.51,6685.03,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.322767,80.353243,8.323731,80.35478,200.0,744.13,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,2,8.323731,80.35478,8.324681,80.356326,200.0,544.14,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,3,8.324681,80.356326,8.325616,80.35788,200.0,344.14,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,4,8.325616,80.35788,8.326563,80.359428,200.0,144.15,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.320906,80.350266,8.321869,80.351803,200.0,1131.18,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,2,8.321869,80.351803,8.322767,80.353243,187.07,937.65,2,50,asphalt
Puttalam Road,trunk,1,8.326774,80.359768,8.32735,80.361196,174.95,86.07,2,50,asphalt
Puttalam Road,trunk,1,8.32735,80.361196,8.327016,80.362336,131.28,65.34,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.320194,80.392883,8.32044,80.391193,188.11,94.02,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.320194,80.392883,8.320797,80.394513,200.0,97.44,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.321198,80.394998,8.320912,80.394728,43.45,39.15,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.320652,80.394463,8.320194,80.392883,192.39,92.01,2,50,asphalt
Jayanthi Mawatha,trunk,1,8.336848,80.406344,8.335199,80.405604,200.0,99.97,2,50,asphalt
Jayanthi Mawatha,trunk,2,8.335199,80.405604,8.334752,80.405246,63.22,230.49,2,50,asphalt
Harischandra Mawatha,trunk,1,8.335121,80.410581,8.335391,80.410001,70.51,35.23,2,50,asphalt
Harischandra Mawatha,trunk,1,8.335391,80.410001,8.335433,80.409908,11.22,76.09,2,50,asphalt
Harischandra Mawatha,trunk,1,8.335466,80.409833,8.335511,80.40973,12.45,96.96,2,50,asphalt
Harischandra Mawatha,trunk,1,8.335433,80.409908,8.335466,80.409833,9.04,86.22,2,50,asphalt
Nivatthakachethiya Mawatha,trunk,1,8.342314,80.411876,8.34401,80.41224,200.0,94.71,2,50,asphalt
Nivatthakachethiya Mawatha,trunk,2,8.34401,80.41224,8.345817,80.412317,200.0,218.47,2,50,asphalt
Nivatthakachethiya Mawatha,trunk,3,8.345817,80.412317,8.347619,80.412386,200.0,366.92,2,50,asphalt
Nivatthakachethiya Mawatha,trunk,4,8.347619,80.412386,8.348689,80.41223,120.4,502.14,2,50,asphalt
Mihindu Mawatha,primary,1,8.342515,80.396395,8.343331,80.396523,91.36,45.69,2,50,asphalt
Unknown,tertiary,1,8.331182,80.416602,8.33121,80.416695,10.73,412.35,2,50,asphalt
Harischandra Mawatha,primary,1,8.331251,80.416678,8.332752,80.415691,200.0,317.07,2,50,asphalt
Harischandra Mawatha,primary,2,8.332752,80.415691,8.333722,80.414169,200.0,123.53,2,50,asphalt
Railway Place,secondary,1,8.344079,80.409571,8.343955,80.410542,107.81,53.86,2,50,asphalt
Railway Station Road,secondary,1,8.345081,80.409846,8.344079,80.409571,115.23,57.56,2,50,asphalt
Railway Station Road,secondary,1,8.343065,80.409444,8.34379,80.409518,80.64,40.27,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),primary,1,8.334802,80.410778,8.333147,80.410045,200.0,99.94,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),primary,2,8.333147,80.410045,8.332066,80.409519,132.8,266.28,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),primary,1,8.320755,80.400618,8.319513,80.399319,200.0,318.79,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),primary,2,8.319513,80.399319,8.318129,80.398154,200.0,119.53,2,50,asphalt
Maithripala Senanayake Mawatha (Main Street),primary,1,8.320783,80.400668,8.320755,80.400618,6.3,420.0,2,50,asphalt
Mihintale Road,trunk,1,8.355423,80.424209,8.35511,80.42599,200.0,755.95,2,50,asphalt
Mihintale Road,trunk,2,8.35511,80.42599,8.354634,80.42773,200.0,954.6,2,50,asphalt
Mihintale Road,trunk,3,8.354634,80.42773,8.354096,80.429459,200.0,1149.8,2,50,asphalt
Mihintale Road,trunk,4,8.354096,80.429459,8.353865,80.431244,200.0,1348.66,2,50,asphalt
Mihintale Road,trunk,5,8.353865,80.431244,8.353974,80.433057,200.0,1177.09,2,50,asphalt
Mihintale Road,trunk,6,8.353974,80.433057,8.354066,80.434871,200.0,977.1,2,50,asphalt
Mihintale Road,trunk,7,8.354066,80.434871,8.35417,80.436685,200.0,777.12,2,50,asphalt
Mihintale Road,trunk,8,8.35417,80.436685,8.354279,80.438498,200.0,577.12,2,50,asphalt
Mihintale Road,trunk,9,8.354279,80.438498,8.35439,80.44031,200.0,377.15,2,50,asphalt
Mihintale Road,trunk,10,8.35439,80.44031,8.354493,80.442123,200.0,177.2,2,50,asphalt
Mihintale Road,trunk,11,8.354493,80.442123,8.354531,80.442824,77.29,38.59,2,50,asphalt
Old Trincomalee Road,tertiary,1,8.351505,80.408378,8.350446,80.406907,200.0,99.98,2,50,asphalt
Old Trincomalee Road,tertiary,2,8.350446,80.406907,8.349654,80.405837,146.68,273.29,2,50,asphalt
Old Trincomalee Road,secondary,1,8.355093,80.414901,8.355479,80.415979,126.12,62.99,2,50,asphalt
Old Trincomalee Road,secondary,1,8.355047,80.414788,8.355093,80.414901,13.49,132.78,2,50,asphalt
Anagarika Dharmapala Mawatha (Market Place),primary,1,8.341174,80.414997,8.341582,80.413457,200.0,285.37,2,50,asphalt
Anagarika Dharmapala Mawatha (Market Place),primary,2,8.341582,80.413457,8.341625,80.411734,189.78,94.91,2,50,asphalt
Outer Circular Road (Watawandana Road),secondary,1,8.359691,80.372435,8.36083,80.373525,200.0,93.3,2,50,asphalt
Outer Circular Road (Watawandana Road),secondary,2,8.36083,80.373525,8.361662,80.374782,200.0,251.01,2,50,asphalt
Outer Circular Road (Watawandana Road),secondary,3,8.361662,80.374782,8.363126,80.375757,200.0,434.24,2,50,asphalt
Outer Circular Road (Watawandana Road),secondary,4,8.363126,80.375757,8.363175,80.375777,5.82,530.0,2,50,asphalt
Outer Circular Road (Watawandana Road),secondary,1,8.363175,80.375777,8.363345,80.37585,20.44,542.26,2,50,asphalt
Outer Circular Road,secondary,1,8.371238,80.400505,8.370433,80.400778,93.98,46.96,2,50,asphalt
Thuparamaya Mawatha,secondary,1,8.35537,80.404437,8.355455,80.402623,200.0,162.25,2,50,asphalt
Thuparamaya Mawatha,secondary,2,8.355455,80.402623,8.355444,80.400823,200.0,361.34,2,50,asphalt
Thuparamaya Mawatha,secondary,3,8.355444,80.400823,8.355515,80.399009,200.0,332.95,2,50,asphalt
Thuparamaya Mawatha,secondary,4,8.355515,80.399009,8.355586,80.397201,200.0,133.68,2,50,asphalt
Ellakkattuwa Road,primary,1,8.342545,80.399215,8.344228,80.399874,200.0,99.91,2,50,asphalt
Sri Rewatha Mawatha,secondary,1,8.342778,80.398061,8.342545,80.399215,130.41,65.15,2,50,asphalt
Sri Rewatha Mawatha,secondary,1,8.342752,80.397994,8.342778,80.398061,7.89,133.08,2,50,asphalt
Sri Bharathindra Mawatha,secondary,1,8.346725,80.405462,8.347515,80.40391,192.07,303.34,2,50,asphalt
